# Distance [pm],  g1(r),  g2(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.000000000,  0.000000000
84.37500000,  0.000000000,  0.0005784158136
84.62500000,  0.000000000,  0.0003815073925
84.87500000,  0.0008813004181,  0.000000000
85.12500000,  7.862278803E-05,  0.001207144217
85.37500000,  0.0009844205799,  0.002100492569
85.62500000,  0.004194581442,  0.002678474577
85.87500000,  0.005864397805,  0.003804939435
86.12500000,  0.008537189729,  0.004318344052
86.37500000,  0.01121187768,  0.006739914890
86.62500000,  0.01095870740,  0.01162545439
86.87500000,  0.01434799431,  0.01447893517
87.12500000,  0.02758055462,  0.02569646066
87.37500000,  0.03391786218,  0.02907452026
87.62500000,  0.05152153829,  0.03794480745
87.87500000,  0.06669598425,  0.06604507121
88.12500000,  0.1016467590,  0.1091509774
88.37500000,  0.1333928802,  0.1476098443
88.62500000,  0.1818880834,  0.1885741061
88.87500000,  0.2438827270,  0.2450227759
89.12500000,  0.3578024969,  0.3294804168
89.37500000,  0.4460209067,  0.4484731360
89.62500000,  0.5853849691,  0.5990269669
89.87500000,  0.8242356829,  0.8103429265
90.12500000,  1.069508569,  1.075555049
90.37500000,  1.394679907,  1.356070424
90.62500000,  1.819256766,  1.715544553
90.87500000,  2.254946211,  2.216281594
91.12500000,  2.859570653,  2.908061063
91.37500000,  3.529352421,  3.654870456
91.62500000,  4.517656212,  4.504773614
91.87500000,  5.613563934,  5.652669482
92.12500000,  6.983739021,  6.875084015
92.37500000,  8.555702559,  8.502220072
92.62500000,  10.42669429,  10.23121459
92.87500000,  12.55851219,  12.67848018
93.12500000,  15.24812055,  15.11280083
93.37500000,  17.83968748,  17.99136910
93.62500000,  21.20332535,  21.53654476
93.87500000,  25.08868174,  25.22837195
94.12500000,  29.27366309,  29.59420942
94.37500000,  34.11338412,  34.14915815
94.62500000,  39.29483316,  39.26777753
94.87500000,  44.63778099,  44.91760300
95.12500000,  50.61514997,  50.70846143
95.37500000,  57.25629346,  56.99041116
95.62500000,  63.75726445,  63.69109911
95.87500000,  70.56553725,  70.56403055
96.12500000,  78.40308741,  78.21611865
96.37500000,  85.98425152,  85.62515206
96.62500000,  93.30518099,  93.20100542
96.87500000,  100.4785935,  100.4006691
97.12500000,  107.4961483,  107.7135845
97.37500000,  114.3002984,  114.3827366
97.62500000,  120.9434965,  121.4247602
97.87500000,  126.9422802,  126.9850759
98.12500000,  132.8443929,  132.9395641
98.37500000,  137.2903883,  136.8254584
98.62500000,  140.1155907,  140.3998365
98.87500000,  142.6909025,  143.0822847
99.12500000,  143.5482636,  144.0804610
99.37500000,  143.0786200,  143.5835835
99.62500000,  141.8892989,  141.6362558
99.87500000,  138.8539412,  138.4964568
100.1250000,  134.6705705,  134.8159022
100.3750000,  129.2965548,  129.4120687
100.6250000,  124.4479103,  123.9446540
100.8750000,  117.8075177,  117.3101399
101.1250000,  109.7140817,  109.9764896
101.3750000,  102.5143909,  102.2298193
101.6250000,  94.79500543,  94.72490683
101.8750000,  87.13841808,  86.78892292
102.1250000,  79.43622879,  79.29477461
102.3750000,  71.95701979,  71.52713698
102.6250000,  64.68373435,  64.66574004
102.8750000,  57.53115519,  57.71928919
103.1250000,  50.80342629,  51.25060802
103.3750000,  44.98538059,  44.94808042
103.6250000,  39.19768486,  39.43595376
103.8750000,  34.38789948,  34.18553137
104.1250000,  29.40890216,  29.52568646
104.3750000,  25.26881560,  25.48095804
104.6250000,  21.46874790,  21.49232980
104.8750000,  18.28664701,  18.14078931
105.1250000,  15.40630013,  15.16541920
105.3750000,  12.78324336,  12.62434259
105.6250000,  10.40713987,  10.38568846
105.8750000,  8.541732702,  8.468396026
106.1250000,  6.865177213,  7.009856226
106.3750000,  5.651100066,  5.710563228
106.6250000,  4.619914731,  4.517921106
106.8750000,  3.726734118,  3.648880739
107.1250000,  2.922213435,  2.839834740
107.3750000,  2.277526913,  2.212716538
107.6250000,  1.701830491,  1.759179051
107.8750000,  1.326619269,  1.353381310
108.1250000,  1.025030589,  1.050305909
108.3750000,  0.7765362703,  0.7857673046
108.6250000,  0.6361388523,  0.5945253070
108.8750000,  0.4694267795,  0.4701918831
109.1250000,  0.3452462087,  0.3621425425
109.3750000,  0.2539422213,  0.2567577096
109.6250000,  0.2179307862,  0.1972319398
109.8750000,  0.1454062823,  0.1459876164
110.1250000,  0.09144366947,  0.1056639403
110.3750000,  0.08010799516,  0.06900573560
110.6250000,  0.05585452923,  0.06109076701
110.8750000,  0.03313985698,  0.04316411710
111.1250000,  0.02618087659,  0.02994225402
111.3750000,  0.01556335050,  0.02123274994
111.6250000,  0.01329007169,  0.01262776969
111.8750000,  0.01110688463,  0.009894871567
112.1250000,  0.006874017414,  0.006995257762
112.3750000,  0.004156029822,  0.004347815838
112.6250000,  0.005443827179,  0.001755762163
112.8750000,  0.002176459674,  0.002041624074
113.1250000,  0.0007922894023,  0.0004656956128
113.3750000,  0.000000000,  0.0002418117915
113.6250000,  0.000000000,  0.001815965260
113.8750000,  0.0006693516373,  0.0008219925673
114.1250000,  0.0002905715689,  0.000000000
114.3750000,  0.0004529236194,  0.000000000
114.6250000,  0.0005069995867,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
