dt,mean,stdev
0.5
01,154.412,3.10233,192.973,51.2574,192.973,51.2572,99.3847,2.90431,99.3847,2.90544
03,154.409,3.10008,193.369,51.2558,193.373,51.2595,99.1472,2.83679,99.1417,2.83861
06,154.41,3.10157,193.998,51.2717,193.995,51.2728,99.1396,2.83961,99.1379,2.83904
09,154.409,3.10028,192.357,51.2385,192.353,51.237,99.1319,2.84391,99.1323,2.84554
15,154.41,3.1,193.582,51.2664,193.582,51.2618,99.1243,2.97286,99.1241,2.97234
30,154.415,3.10129,191.759,51.217,191.761,51.2167,99.1421,2.96386,99.1408,2.96572
45,154.417,3.1139,193.999,51.2833,193.997,51.2745,99.1471,2.95578,99.1527,2.9532
90,154.431,3.10776,191.981,51.2503,191.974,51.2525,99.1478,2.91848,99.1371,2.91869
